problem,dim,seed,panel,point_index,chart_point,clean_target_y,observed_target_y
GMM,2,42,test,237,"[-0.6157170496881008, 0.380822503939271]",-0.949158064340585,-0.949158064340585
GMM,2,42,test,238,"[-0.3407421875745058, -0.907239681109786]",-0.9109429851046473,-0.9109429851046473
GMM,2,42,test,239,"[0.107886778190732, 0.7031513806432486]",-0.9507471126550329,-0.9507471126550329
GMM,2,42,test,240,"[0.05119708925485611, -0.9967661183327436]",-0.905857124972883,-0.905857124972883
GMM,2,42,test,241,"[-0.25683344528079033, 0.6383890490978956]",-0.9538897536343696,-0.9538897536343696
GMM,2,42,test,242,"[-0.5433744508773088, -0.1652869898825884]",-0.968542126743209,-0.968542126743209
GMM,2,42,test,243,"[0.7802429217845201, 0.46120220609009266]",-0.9212284883280533,-0.9212284883280533
GMM,2,42,test,244,"[0.6578347478061914, -0.4197288006544113]",-0.941252905321153,-0.941252905321153
GMM,2,42,test,245,"[-0.893605062738061, 0.21561039611697197]",-0.9192868172654735,-0.9192868172654735
GMM,2,42,test,246,"[-0.18124470487236977, -0.7424234934151173]",-0.9437453282434118,-0.9437453282434118
GMM,2,42,test,247,"[0.3857819437980652, 0.8840037435293198]",-0.9112337296431714,-0.9112337296431714
GMM,2,42,test,248,"[0.30705554969608784, -0.08517164550721645]",-0.9900991751892873,-0.9900991751892873
GMM,2,42,test,249,"[-0.008783804252743721, 0.2873025890439749]",-0.9919149918333204,-0.9919149918333204
GMM,2,42,test,250,"[-0.7836136482656002, -0.7527142111212015]",-0.8891785555437007,-0.8891785555437007
GMM,2,42,test,251,"[0.5165778324007988, 0.6130451206117868]",-0.9378353085520278,-0.9378353085520278
GMM,2,42,test,252,"[0.9215036779642105, -0.5061421319842339]",-0.8957418995322088,-0.8957418995322088
GMM,2,42,test,253,"[-0.6533697135746479, 0.8665142841637135]",-0.8891083014862039,-0.8891083014862039
GMM,2,42,test,254,"[-0.4292981866747141, -0.33176661655306816]",-0.9713051865711747,-0.9713051865711747
GMM,2,42,test,255,"[0.12992733158171177, 0.033932603895664215]",-0.9983761913453824,-0.9983761913453824
GMM,2,42,test,256,"[0.12632241286337376, -0.3357313424348831]",-0.9874970435411962,-0.9874970435411962
GMM,2,42,test,257,"[-0.42557125724852085, 0.03788922354578972]",-0.9821368673711236,-0.9821368673711236
GMM,2,42,test,258,"[-0.6497724242508411, -0.5021716840565205]",-0.9351883596997477,-0.9351883596997477
GMM,2,42,test,259,"[0.9177843779325485, 0.862536683678627]",-0.8533661555485194,-0.8533661555485194
GMM,2,42,test,260,"[0.5201750621199608, -0.7565492372959852]",-0.9196797518863898,-0.9196797518863898
GMM,2,42,test,261,"[-0.787333007901907, 0.6168872993439436]",-0.9050558120942113,-0.9050558120942113
GMM,2,42,test,262,"[-0.012388663366436958, -0.08131563849747181]",-0.9995338335268144,-0.9995338335268144
GMM,2,42,test,263,"[0.31078253872692585, 0.2834546882659197]",-0.9825891953142492,-0.9825891953142492
GMM,2,42,test,264,"[0.3899972140789032, -0.7463933452963829]",-0.9320381982790287,-0.9320381982790287
GMM,2,42,test,265,"[-0.185337845236063, 0.8879817016422749]",-0.9211231171268461,-0.9211231171268461
GMM,2,42,test,266,"[-0.8978127036243677, -0.4157646708190441]",-0.9071772140960064,-0.9071772140960064
GMM,2,42,test,267,"[0.6619202587753534, 0.2116534188389778]",-0.9529868454900273,-0.9529868454900273
GMM,2,42,test,268,"[0.7760353405028582, -0.16914240084588528]",-0.9390955524388748,-0.9390955524388748
GMM,2,42,test,269,"[-0.5392888803035021, 0.4650504644960165]",-0.9507517741289307,-0.9507517741289307
GMM,2,42,test,270,"[-0.2526182346045971, -0.9929316882044077]",-0.9010009137678896,-0.9010009137678896
GMM,2,42,test,271,"[0.0471038892865181, 0.6345465127378702]",-0.9604254610536583,-0.9604254610536583
GMM,2,42,test,272,"[0.10367150790989399, -0.9115605968981981]",-0.919880249882082,-0.919880249882082
GMM,2,42,test,273,"[-0.33664904721081257, 0.7074804026633501]",-0.940605243450499,-0.940605243450499
GMM,2,42,test,274,"[-0.611509408801794, -0.2348656039685011]",-0.958310783363459,-0.958310783363459
GMM,2,42,test,275,"[0.81322430819273, 0.37648394517600536]",-0.922937578873518,-0.922937578873518
GMM,2,42,test,276,"[0.7498576790094376, -0.4883309490978718]",-0.9234137664059852,-0.9234137664059852
GMM,2,42,test,277,"[-0.9504734762012959, 0.12991566956043243]",-0.9124253747141211,-0.9124253747141211
GMM,2,42,test,278,"[-0.22643246687948704, -0.658194437623024]",-0.9531363282551786,-0.9531363282551786
GMM,2,42,test,279,"[0.4583118502050638, 0.9540715627372265]",-0.8940771196340369,-0.8940771196340369
GMM,2,42,test,280,"[0.34781304746866226, -0.014615440741181374]",-0.9881375712872861,-0.9881375712872861
GMM,2,42,test,281,"[-0.08469868823885918, 0.3749495092779398]",-0.9854711743954983,-0.9854711743954983
GMM,2,42,test,282,"[-0.8712702114135027, -0.8388973232358694]",-0.8645148467437054,-0.8645148467437054
GMM,2,42,test,283,"[0.5768893975764513, 0.5410251077264547]",-0.9394522278365305,-0.9394522278365305
GMM,2,42,test,284,"[0.9861887488514185, -0.5933016948401928]",-0.8763843156224072,-0.8763843156224072
GMM,2,42,test,285,"[-0.6907088253647089, 0.7954707220196724]",-0.8951754850803914,-0.8951754850803914
GMM,2,42,test,286,"[-0.4783789850771427, -0.26023396104574203]",-0.9710771083260883,-0.9710771083260883
GMM,2,42,test,287,"[0.21416646242141724, 0.12060307338833809]",-0.9941344416781968,-0.9941344416781968
GMM,2,42,test,288,"[0.23222864419221878, -0.5532878935337067]",-0.9650123579354193,-0.9650123579354193
GMM,2,42,test,289,"[-0.46813587471842766, 0.8199024759232998]",-0.9148841037231331,-0.9148841037231331
GMM,2,42,test,290,"[-0.7400283832103014, -0.3470521904528141]",-0.9357442435983876,-0.9357442435983876
GMM,2,42,test,291,"[0.9446729738265276, 0.01796048879623413]",-0.9147739944018035,-0.9147739944018035
GMM,2,42,test,292,"[0.6174286101013422, -0.10148708336055279]",-0.9618113310712292,-0.9618113310712292
GMM,2,42,test,293,"[-0.8229272160679102, 0.2723755966871977]",-0.9279019344616584,-0.9279019344616584
GMM,2,42,test,294,"[-0.09396523609757423, -0.7989369202405214]",-0.9378491310042533,-0.9378491310042533
GMM,2,42,test,295,"[0.3307274281978607, 0.5655255187302828]",-0.9580803221936041,-0.9580803221936041
GMM,2,42,test,296,"[0.47246025688946247, -0.40340573340654373]",-0.9624532929503227,-0.9624532929503227
GMM,2,42,test,297,"[-0.2044630814343691, 0.2305450178682804]",-0.9907176027029423,-0.9907176027029423
GMM,2,42,test,298,"[-0.9958945475518703, -0.6961931549012661]",-0.8632993095680006,-0.8632993095680006
GMM,2,42,test,299,"[0.6966309174895287, 0.9315309748053551]",-0.8735034491001172,-0.8735034491001172
GMM,2,42,test,300,"[0.8654745072126389, -0.9496279861778021]",-0.8485493317776747,-0.8485493317776747
GMM,2,42,test,301,"[-0.5670648999512196, 0.684993227943778]",-0.9241608720003051,-0.9241608720003051
GMM,2,42,test,302,"[-0.3576418701559305, -0.1500090453773737]",-0.9853263765608442,-0.9853263765608442
GMM,2,42,test,303,"[0.09049966372549534, 0.4771666917949915]",-0.976802130823501,-0.976802130823501
GMM,2,42,test,304,"[0.006588637828826904, -0.1915618348866701]",-0.9965709858514457,-0.9965709858514457
GMM,2,42,test,305,"[-0.3009546734392643, 0.42693071253597736]",-0.9732430456120775,-0.9732430456120775
GMM,2,42,test,306,"[-0.5300005171447992, -0.8924273084849119]",-0.8984529314206532,-0.8984529314206532
GMM,2,42,test,307,"[0.7931296620517969, 0.7195965778082609]",-0.8917111781234709,-0.8917111781234709
GMM,2,42,test,308,"[0.6438493747264147, -0.6458355523645878]",-0.9206527534137094,-0.9206527534137094
GMM,2,42,test,309,"[-0.9080776292830706, 0.9729630947113037]",-0.8379774746303404,-0.8379774746303404
GMM,2,42,test,310,"[-0.1360248439013958, -0.4381307065486908]",-0.9795007684681406,-0.9795007684681406
GMM,2,42,test,311,"[0.4314890280365944, 0.17346500977873802]",-0.9787470317637453,-0.9787470317637453
GMM,2,42,test,312,"[0.25854080356657505, -0.859068701043725]",-0.9232444227316448,-0.9232444227316448
GMM,2,42,test,313,"[-0.05681111849844456, 0.5299460683017969]",-0.9721136471815952,-0.9721136471815952
GMM,2,42,test,314,"[-0.7663333900272846, -0.057003190740942955]",-0.9429697486732536,-0.9429697486732536
GMM,2,42,test,315,"[0.53337062895298, 0.3235876765102148]",-0.9619437372602806,-0.9619437372602806
GMM,2,42,test,316,"[0.9036122485995293, -0.3113502226769924]",-0.9129918054156576,-0.9129918054156576
GMM,2,42,test,317,"[-0.6717486046254635, 0.07796879857778549]",-0.9555644247340602,-0.9555644247340602
GMM,2,42,test,318,"[-0.38017223961651325, -0.6046224907040596]",-0.9506814684116156,-0.9506814684116156
GMM,2,42,test,319,"[0.17954071052372456, 0.7755420543253422]",-0.9386805393307799,-0.9386805393307799
GMM,2,42,test,320,"[0.16470365971326828, -0.7861112859100103]",-0.938041282166712,-0.938041282166712
GMM,2,42,test,321,"[-0.4006129764020443, 0.5839834418147802]",-0.9512470231089495,-0.9512470231089495
GMM,2,42,test,322,"[-0.6725436914712191, -0.1103931162506342]",-0.9549107164225534,-0.9549107164225534
GMM,2,42,test,323,"[0.8771860767155886, 0.25005910731852055]",-0.9202943033145516,-0.9202943033145516
GMM,2,42,test,324,"[0.5599155370146036, -0.36477459222078323]",-0.9566253024145852,-0.9566253024145852
GMM,2,42,test,325,"[-0.7654119376093149, 0.004405532032251358]",-0.9433972453176594,-0.9433972453176594
GMM,2,42,test,326,"[-0.036488164216279984, -0.5317069254815578]",-0.972359634056029,-0.972359634056029
GMM,2,42,test,327,"[0.2732524424791336, 0.8295378312468529]",-0.9266322377047325,-0.9266322377047325
GMM,2,42,test,328,"[0.41275721974670887, -0.14012585394084454]",-0.9813954441142386,-0.9813954441142386
GMM,2,42,test,329,"[-0.14475843496620655, 0.4985074531286955]",-0.973546001678612,-0.973546001678612
GMM,2,42,test,330,"[-0.9362127296626568, -0.9634307790547609]",-0.8355755318836153,-0.8355755318836153
GMM,2,42,test,331,"[0.6369508281350136, 0.6675110328942537]",-0.9184685070901535,-0.9184685070901535
GMM,2,42,test,332,"[0.8001545667648315, -0.7167969644069672]",-0.8915206513083688,-0.8915206513083688
GMM,2,42,test,333,"[-0.5017466880381107, 0.9209198914468288]",-0.8960190151051505,-0.8960190151051505
GMM,2,42,test,334,"[-0.29234648682177067, -0.38666049018502235]",-0.9770937868485368,-0.9770937868485368
GMM,2,42,test,335,"[0.025202671065926552, 0.24507570266723633]",-0.9940950419865959,-0.9940950419865959
GMM,2,42,test,336,"[0.06626282632350922, -0.4592420421540737]",-0.9790320177710798,-0.9790320177710798
GMM,2,42,test,337,"[-0.3606271333992481, 0.16335322707891464]",-0.984645533411374,-0.984645533411374
GMM,2,42,test,338,"[-0.5897111836820841, -0.6286133006215096]",-0.9288466208830394,-0.9288466208830394
GMM,2,42,test,339,"[0.8528419379144907, 0.9870249964296818]",-0.843580753851913,-0.843580753851913
GMM,2,42,test,340,"[0.7091371286660433, -0.8820749614387751]",-0.8804129044549428,-0.8804129044549428
GMM,2,42,test,341,"[-0.9733669925481081, 0.7404601965099573]",-0.8614067892923115,-0.8614067892923115
GMM,2,42,test,342,"[-0.20135241374373436, -0.20586430095136166]",-0.9919960862431083,-0.9919960862431083
GMM,2,42,test,343,"[0.49681486934423447, 0.40995617769658566]",-0.9594641192861041,-0.9594641192861041
GMM,2,42,test,344,"[0.32603312470018864, -0.6228216625750065]",-0.952200072924662,-0.952200072924662
GMM,2,42,test,345,"[-0.12430564500391483, 0.7624565958976746]",-0.9421792512096188,-0.9421792512096188
GMM,2,42,test,346,"[-0.8338507451117039, -0.28926196694374084]",-0.925437033534143,-0.925437033534143
GMM,2,42,test,347,"[0.6008858978748322, 0.08710413798689842]",-0.9639643017520959,-0.9639643017520959
GMM,2,42,test,348,"[0.9610969498753548, -0.043677644804120064]",-0.9117887552280929,-0.9117887552280929
GMM,2,42,test,349,"[-0.7292312197387218, 0.34153865464031696]",-0.9374691342466362,-0.9374691342466362
GMM,2,42,test,350,"[-0.4376776833087206, -0.8684441279619932]",-0.910322153014254,-0.910322153014254
GMM,2,42,test,351,"[0.23704835958778858, 0.5081060063093901]",-0.9691548116864261,-0.9691548116864261
GMM,2,42,test,352,"[0.19164995290338993, -0.06800351105630398]",-0.9960723231479035,-0.9960723231479035
GMM,2,42,test,353,"[-0.49089706875383854, 0.30141896568238735]",-0.9675630241132693,-0.9675630241132693
GMM,2,42,test,354,"[-0.7150601483881474, -0.7659379485994577]",-0.8965484871767797,-0.8965484871767797
GMM,2,42,test,355,"[0.9830737113952637, 0.5950606409460306]",-0.8763709891612785,-0.8763709891612785
GMM,2,42,test,356,"[0.5798856988549232, -0.5203841552138329]",-0.9414741923105557,-0.9414741923105557
GMM,2,42,test,357,"[-0.8470452539622784, 0.8494646437466145]",-0.8662449148084558,-0.8662449148084558
GMM,2,42,test,358,"[-0.07206282205879688, -0.3136564902961254]",-0.9899752557964699,-0.9899752557964699
GMM,2,42,test,359,"[0.3704549688845873, 0.047037847340106964]",-0.9863204858847222,-0.9863204858847222
GMM,2,42,test,360,"[0.4475026875734329, -0.9825660567730665]",-0.8906716355868554,-0.8906716355868554
GMM,2,42,test,361,"[-0.24284552410244942, 0.6553967278450727]",-0.9524558030392367,-0.9524558030392367
GMM,2,42,test,362,"[-0.9552974347025156, -0.18343144841492176]",-0.9101073187528615,-0.9101073187528615
GMM,2,42,test,363,"[0.7194029036909342, 0.4480626303702593]",-0.930784734711703,-0.930784734711703
GMM,2,42,test,364,"[0.8435527253895998, -0.43686260282993317]",-0.9140543439871617,-0.9140543439871617
GMM,2,42,test,365,"[-0.6068041790276766, 0.20152835175395012]",-0.9601783362315084,-0.9601783362315084
GMM,2,42,test,366,"[-0.32011058554053307, -0.7291577942669392]",-0.9390272155785298,-0.9390272155785298
GMM,2,42,test,367,"[0.11459844559431076, 0.9020301848649979]",-0.9207290187247031,-0.9207290187247031
GMM,2,42,test,368,"[0.04619440622627735, -0.6788154654204845]",-0.9552040219259759,-0.9552040219259759
GMM,2,42,test,369,"[-0.27917403168976307, 0.9434775784611702]",-0.9078564135476271,-0.9078564135476271
GMM,2,42,test,370,"[-0.5539963059127331, -0.47160281985998154]",-0.9488205945504828,-0.9488205945504828
GMM,2,42,test,371,"[0.7557089999318123, 0.14446358755230904]",-0.9426675599144694,-0.9426675599144694
GMM,2,42,test,372,"[0.6823729574680328, -0.22499951161444187]",-0.9499323107844397,-0.9499323107844397
GMM,2,42,test,373,"[-0.8829865492880344, 0.39784192480146885]",-0.9107707090384821,-0.9107707090384821
GMM,2,42,test,374,"[-0.15890745259821415, -0.9253806229680777]",-0.9162171356422455,-0.9162171356422455
GMM,2,42,test,375,"[0.39078892208635807, 0.6900153215974569]",-0.9391318074439596,-0.9391318074439596
GMM,2,42,test,376,"[0.2825176939368248, -0.27793924883008003]",-0.9846767399678021,-0.9846767399678021
GMM,2,42,test,377,"[-0.019401725381612778, 0.10703088343143463]",-0.998989006526066,-0.998989006526066
GMM,2,42,test,378,"[-0.8059503007680178, -0.5717035084962845]",-0.9074363468610182,-0.9074363468610182
GMM,2,42,test,379,"[0.5115712154656649, 0.8050889782607555]",-0.9130957214285405,-0.9130957214285405
GMM,2,42,test,380,"[0.9265069607645273, -0.8260544557124376]",-0.8578212562639582,-0.8578212562639582
GMM,2,42,test,381,"[-0.6310287658125162, 0.559465916827321]",-0.9315644348313591,-0.9315644348313591
GMM,2,42,test,382,"[-0.4186759777367115, -0.02350437454879284]",-0.9828054102183181,-0.9828054102183181
GMM,2,42,test,383,"[0.1544618457555771, 0.35261580161750317]",-0.9854136905806995,-0.9854136905806995
GMM,2,42,test,384,"[0.14479211159050465, -0.694624887779355]",-0.9513533777076016,-0.9513533777076016
GMM,2,42,test,385,"[-0.41292655654251575, 0.9280324745923281]",-0.9021203467067126,-0.9021203467067126
GMM,2,42,test,386,"[-0.636975210160017, -0.3932914864271879]",-0.9458628592493465,-0.9458628592493465
GMM,2,42,test,387,"[0.9363455846905708, 0.22240678779780865]",-0.9116704593761276,-0.9116704593761276
GMM,2,42,test,388,"[0.5016710460186005, -0.1466926969587803]",-0.9732694575650394,-0.9732694575650394
GMM,2,42,test,389,"[-0.7999432720243931, 0.47578057646751404]",-0.9172864080093696,-0.9172864080093696
GMM,2,42,test,390,"[-0.025090554729104042, -0.9411855340003967]",-0.9157891206250924,-0.9157891206250924
GMM,2,42,test,391,"[0.29212589003145695, 0.6745747588574886]",-0.9474800755155385,-0.9474800755155385
GMM,2,42,test,392,"[0.4006563052535057, -0.35624984838068485]",-0.9719568575562456,-0.9719568575562456
GMM,2,42,test,393,"[-0.1648864708840847, 0.02908838726580143]",-0.9973975416139366,-0.9973975416139366
GMM,2,42,test,394,"[-0.8772086668759584, -0.5558948125690222]",-0.8982337492076111,-0.8982337492076111
GMM,2,42,test,395,"[0.6726709473878145, 0.8205333855003119]",-0.8935902562569269,-0.8935902562569269
GMM,2,42,test,396,"[0.7653495315462351, -0.8102488778531551]",-0.8837651584264712,-0.8837651584264712
GMM,2,42,test,397,"[-0.5597136560827494, 0.5749072358012199]",-0.9378447969504056,-0.9378447969504056
GMM,2,42,test,398,"[-0.2731344886124134, -0.10181186348199844]",-0.9917736497753517,-0.9917736497753517
GMM,2,42,test,399,"[0.0362655371427536, 0.2746763862669468]",-0.9924946285922361,-0.9924946285922361
GMM,2,42,test,400,"[0.12422976829111576, -0.05268263816833496]",-0.9983782628237061,-0.9983782628237061
GMM,2,42,test,401,"[-0.325822064653039, 0.31735214218497276]",-0.9796981767326297,-0.9796981767326297
GMM,2,42,test,402,"[-0.600774023681879, -0.8437607325613499]",-0.8988297150838924,-0.8988297150838924
GMM,2,42,test,403,"[0.8336299061775208, 0.5166293680667877]",-0.9083826830615376,-0.9083826830615376
GMM,2,42,test,404,"[0.7292651310563087, -0.5982028972357512]",-0.9153042985170099,-0.9153042985170099
GMM,2,42,test,405,"[-0.9612660519778728, 0.7710374426096678]",-0.8594397812172756,-0.8594397812172756
GMM,2,42,test,406,"[-0.23707249946892262, -0.29833965189754963]",-0.9858677127156231,-0.9858677127156231
GMM,2,42,test,407,"[0.43781078048050404, 0.06296695955097675]",-0.9807901350563176,-0.9807901350563176
GMM,2,42,test,408,"[0.3605644851922989, -0.9047434702515602]",-0.9101252936881467,-0.9101252936881467
GMM,2,42,test,409,"[-0.06606118753552437, 0.7338277138769627]",-0.9472681371783517,-0.9472681371783517
GMM,2,42,test,410,"[-0.8527242187410593, -0.19875213131308556]",-0.9265636460014636,-0.9265636460014636
GMM,2,42,test,411,"[0.5894883219152689, 0.43212973326444626]",-0.9480781695855014,-0.9480781695855014
GMM,2,42,test,412,"[0.9734105635434389, -0.45217969082295895]",-0.8915485122940614,-0.8915485122940614
GMM,2,42,test,413,"[-0.7093196976929903, 0.18559901975095272]",-0.9479243350354657,-0.9479243350354657
GMM,2,42,test,414,"[-0.49683722481131554, -0.6513387951999903]",-0.9355381981336716,-0.9355381981336716
GMM,2,42,test,415,"[0.20147990435361862, 0.9804576132446527]",-0.9047389451610675,-0.9047389451610675
GMM,2,42,test,416,"[0.24299459159374237, -0.4121830780059099]",-0.9776780548032988,-0.9776780548032988
GMM,2,42,test,417,"[-0.4475165791809559, 0.21004784293472767]",-0.9760613885022243,-0.9760613885022243
GMM,2,42,test,418,"[-0.7195617500692606, -0.7381741683930159]",-0.8997033681060307,-0.8997033681060307
GMM,2,42,test,419,"[0.9553473237901926, 0.8778322916477919]",-0.845129249499001,-0.845129249499001
